time_s,wob_N
1626702888.151120,-0.924868
1626702888.292830,-0.936877
1626702888.434540,-0.909119
1626702888.576284,-0.907855
1626702888.718017,-0.917599
1626702888.859719,-0.922814
1626702889.001397,-0.916125
1626702889.143048,-0.898217
1626702889.284712,-0.898796
1626702889.426433,-0.905696
1626702889.568079,-0.919074
1626702889.709723,-0.911911
1626702889.851364,-0.912859
1626702889.993030,-0.911753
1626702890.134640,-0.920812
1626702890.276515,-0.900323
1626702890.418361,-0.917441
1626702890.560006,-0.921813
1626702890.712716,-0.906433
1626702890.854394,-0.900429
1626702890.996044,-0.912912
1626702891.137711,-0.921655
1626702891.279408,-0.911226
1626702891.421067,-0.912543
1626702891.551630,-0.909435
1626702891.693291,-0.930662
1626702891.835073,-0.912490
1626702891.976811,-0.906433
1626702892.118492,-0.907276
1626702892.260181,-0.914808
1626702892.401850,-0.932610
1626702892.532439,-0.941459
1626702892.674107,-0.910963
1626702892.815747,-0.920233
1626702892.957394,-0.904116
1626702893.099051,-0.921550
1626702893.240716,-0.906328
1626702893.382369,-0.930767
1626702893.524028,-0.919285
1626702893.665685,-0.907645
1626702893.807345,-0.920654
1626702893.949127,-0.918705
1626702894.090871,-0.913070
1626702894.232537,-0.912490
1626702894.374251,-0.924973
1626702894.515921,-0.904274
1626702894.657600,-0.918758
1626702894.799259,-0.906222
1626702894.940928,-0.913807
1626702895.082602,-0.924868
1626702895.224320,-0.909488
1626702895.366011,-0.928924
1626702895.507661,-0.920338
1626702895.660542,-0.912122
1626702895.802215,-0.922603
1626702895.943911,-0.902852
1626702896.085544,-0.908435
1626702896.227213,-0.910699
1626702896.368881,-0.902430
1626702896.510542,-0.937509
1626702896.652200,-0.932189
1626702896.793855,-0.891685
1626702896.924407,-0.935929
1626702897.066079,-0.902377
1626702897.207798,-0.906117
1626702897.349477,-0.915440
1626702897.491157,-0.920812
1626702897.632807,-0.908277
1626702897.774489,-0.896057
1626702897.916183,-0.902641
1626702898.057863,-0.933611
1626702898.199519,-0.900165
1626702898.341177,-0.879150
1626702898.482818,-0.932505
1626702898.613455,-0.943408
1626702898.755116,-0.888841
1626702898.896818,-0.909435
1626702899.038496,-0.894582
1626702899.180161,-0.919179
1626702899.321854,-0.907223
1626702899.463598,-0.899112
1626702899.605275,-0.897216
1626702899.746954,-0.903326
1626702899.888626,-0.906591
1626702900.030406,-0.918442
1626702900.172117,-0.890263
1626702900.313777,-0.905959
1626702900.455464,-0.933822
1626702900.597146,-0.903220
1626702900.738844,-0.936245
1626702900.880529,-0.906380
1626702901.033258,-0.912122
1626702901.174931,-0.918179
1626702901.316591,-0.935402
1626702901.458283,-0.919653
1626702901.599936,-0.930662
1626702901.741593,-0.931452
1626702901.883274,-0.933717
1626702902.024964,-0.906591
1626702902.166708,-0.919969
1626702902.308354,-0.923656
1626702902.450047,-0.905538
1626702902.591743,-0.914808
1626702902.733433,-0.920022
1626702902.875121,-0.933348
1626702903.016774,-0.917389
1626702903.158530,-0.925816
1626702903.300312,-0.923498
1626702903.441984,-0.912701
1626702903.583661,-0.924657
1626702903.725309,-0.931557
1626702903.866959,-0.926343
1626702904.008610,-0.904326
1626702904.150245,-0.929714
1626702904.291899,-0.931346
1626702904.433567,-0.966056
1626702904.575250,-0.912596
1626702904.716947,-0.912648
1626702904.858607,-0.922076
1626702905.000245,-0.921444
1626702905.141899,-0.926448
1626702905.283580,-0.909962
1626702905.425254,-0.928186
1626702905.566910,-0.913754
1626702905.697560,-0.906328
1626702905.839215,-0.917125
1626702905.980903,-0.915492
1626702906.122559,-0.923024
1626702906.264220,-0.938194
1626702906.416981,-0.912280
1626702906.558680,-0.930872
1626702906.700361,-0.915071
1626702906.842016,-0.928765
1626702906.983666,-0.927659
1626702907.125355,-0.923446
1626702907.267026,-0.921866
1626702907.408694,-0.905064
1626702907.550352,-0.913017
1626702907.691993,-0.918811
1626702907.833680,-0.889895
1626702907.986443,-0.923972
1626702908.128109,-0.910225
1626702908.269786,-0.910383
1626702908.411450,-0.936613
1626702908.553115,-0.909383
1626702908.694770,-0.914650
1626702908.836452,-0.895162
1626702908.978147,-0.915124
1626702909.119843,-0.923656
1626702909.261517,-0.918811
1626702909.403188,-0.940353
1626702909.544853,-0.903378
1626702909.686546,-0.910120
1626702909.828240,-0.916125
1626702909.969908,-0.917389
1626702910.111582,-0.912701
1626702910.253246,-0.927396
1626702910.394942,-0.898585
1626702910.536607,-0.909014
1626702910.678271,-0.904958
1626702910.819926,-0.930662
1626702910.961587,-0.919917
1626702911.103249,-0.908224
1626702911.244880,-0.898427
1626702911.386560,-0.920602
1626702911.528196,-0.911858
1626702911.669887,-0.915124
1626702911.811555,-0.903484
1626702911.953254,-0.923182
1626702912.094931,-0.928133
1626702912.236597,-0.917810
1626702912.378258,-0.928291
1626702912.519907,-0.915861
1626702912.661564,-0.927765
1626702912.845086,-0.924973
1626702913.028559,-0.920391
1626702913.170213,-0.913070
1626702913.311883,-0.916862
1626702913.453526,-0.917863
1626702913.595161,-0.918705
1626702913.736814,-0.925184
1626702913.878470,-0.909804
1626702914.020118,-0.929029
1626702914.161814,-0.926764
1626702914.314566,-0.926448
1626702914.456256,-0.911384
1626702914.597927,-0.918547
1626702914.739613,-0.915124
1626702914.881304,-0.928291
1626702915.022980,-0.914808
1626702915.164614,-0.921971
1626702915.306287,-0.896320
1626702915.447938,-0.912332
1626702915.589605,-0.914597
1626702915.731300,-0.920128
1626702915.861895,-0.917599
1626702916.003634,-0.924657
1626702916.145305,-0.913544
1626702916.286965,-0.927712
1626702916.428670,-0.931241
1626702916.570340,-0.946147
1626702916.712002,-0.921708
1626702916.853706,-0.934875
1626702916.995384,-0.909067
1626702917.137043,-0.923656
1626702917.278685,-0.914755
1626702917.420372,-0.916862
1626702917.562036,-0.917283
1626702917.703691,-0.920022
1626702917.845379,-0.938088
1626702917.987039,-0.942987
1626702918.117620,-0.927291
1626702918.259320,-0.907592
1626702918.400980,-0.924130
1626702918.542654,-0.890158
1626702918.684302,-0.888314
1626702918.825972,-0.927501
1626702918.967689,-0.915914
1626702919.109395,-0.927554
1626702919.251072,-0.918021
1626702919.392750,-0.924183
1626702919.534458,-0.913333
1626702919.687197,-0.918653
1626702919.828916,-0.910436
1626702919.970611,-0.917599
1626702920.112261,-0.932031
1626702920.253920,-0.929819
1626702920.406646,-0.915545
1626702920.590067,-0.906117
1626702920.731737,-0.901851
1626702920.873389,-0.897374
1626702921.015042,-0.902641
1626702921.167770,-0.909277
1626702921.309429,-0.911173
1626702921.451071,-0.925079
1626702921.592738,-0.913860
1626702921.734436,-0.911806
1626702921.876081,-0.918073
1626702922.017731,-0.898954
1626702922.148397,-0.859188
1626702922.290076,-0.913965
1626702922.431786,-0.922182
1626702922.573454,-0.907171
1626702922.715112,-0.917020
1626702922.856756,-0.915071
1626702922.998435,-0.909804
1626702923.140104,-0.884206
1626702923.281747,-0.923920
1626702923.423379,-0.908119
1626702923.553947,-0.858608
1626702923.695601,-0.932031
1626702923.837291,-0.904326
1626702923.978943,-0.923762
1626702924.120599,-0.901535
1626702924.262264,-0.886366
1626702924.404010,-0.900323
1626702924.545709,-0.915176
1626702924.687353,-0.901851
1626702924.828999,-0.907118
1626702924.959582,-0.915967
1626702925.101240,-0.904326
1626702925.242900,-0.914176
1626702925.384547,-0.924183
1626702925.526186,-0.916493
1626702925.656856,-0.911226
1626702925.798614,-0.912806
1626702925.940283,-0.905485
1626702926.081965,-0.906064
1626702926.223637,-0.929608
1626702926.365299,-0.915334
1626702926.506975,-0.916019
1626702926.648655,-0.909488
1626702926.790330,-0.888736
1626702926.931983,-0.905538
1626702927.073650,-0.917915
1626702927.226426,-0.914650
1626702927.368086,-0.923393
1626702927.509760,-0.933190
1626702927.651418,-0.917020
1626702927.793100,-0.908013
1626702927.934778,-0.912596
1626702928.076445,-0.915545
1626702928.218092,-0.922972
1626702928.359768,-0.921497
1626702928.490368,-0.888209
1626702928.632047,-0.915176
1626702928.773773,-0.920338
1626702928.915482,-0.925395
1626702929.057148,-0.929608
1626702929.198879,-0.930925
1626702929.340523,-0.923446
1626702929.482219,-0.930293
1626702929.623882,-0.892001
1626702929.765532,-0.903326
1626702929.907188,-0.929292
1626702930.048858,-0.912174
1626702930.190533,-0.931557
1626702930.332176,-0.941986
1626702930.473869,-0.923130
1626702930.615550,-0.922656
1626702930.757188,-0.921234
1626702930.898827,-0.920444
1626702931.040476,-0.916967
1626702931.182148,-0.911279
1626702931.323783,-0.947411
1626702931.465420,-0.919337
1626702931.607048,-0.908803
1626702931.748718,-0.915756
1626702931.890372,-0.912648
1626702932.032053,-0.911279
1626702932.173701,-0.923130
1626702932.315351,-0.910383
1626702932.457031,-0.913280
1626702932.598697,-0.929661
1626702932.740361,-0.922024
1626702932.881991,-0.916915
1626702933.023659,-0.917020
1626702933.165342,-0.918021
1626702933.307017,-0.910331
1626702933.448676,-0.912964
1626702933.590343,-0.896742
1626702933.732004,-0.926343
1626702933.884739,-0.914018
1626702934.026380,-0.917494
1626702934.168018,-0.909541
1626702934.309678,-0.923814
1626702934.451338,-0.911648
1626702934.593004,-0.904958
1626702934.734712,-0.922919
1626702934.876360,-0.915071
1626702935.018034,-0.925553
1626702935.159683,-0.931715
1626702935.301449,-0.915861
1626702935.443137,-0.914176
1626702935.584762,-0.919443
1626702935.726458,-0.913544
1626702935.868106,-0.905380
1626702936.051511,-0.910120
1626702936.182118,-0.879676
1626702936.323813,-0.927133
1626702936.465482,-0.919074
1626702936.607138,-0.913333
1626702936.748809,-0.917652
1626702936.890494,-0.915756
1626702937.032159,-0.933717
1626702937.174008,-0.917810
1626702937.315696,-0.907750
1626702937.457368,-0.915967
1626702937.599046,-0.901482
1626702937.740710,-0.907855
1626702937.882382,-0.912648
1626702938.024075,-0.910067
1626702938.165786,-0.902219
1626702938.307430,-0.941038
1626702938.449114,-0.919337
1626702938.590782,-0.917389
1626702938.732474,-0.907013
1626702938.874156,-0.908856
1626702939.015814,-0.913228
1626702939.157486,-0.896268
1626702939.299182,-0.899270
1626702939.440901,-0.900323
1626702939.582602,-0.912859
1626702939.724260,-0.922656
1626702939.865963,-0.904906
1626702940.007642,-0.908435
1626702940.160393,-0.921708
1626702940.302051,-0.900323
1626702940.443711,-0.906328
1626702940.585348,-0.898269
1626702940.727031,-0.904274
1626702940.868647,-0.936613
1626702941.010301,-0.908803
1626702941.151965,-0.892528
1626702941.293628,-0.893739
1626702941.435300,-0.904221
1626702941.576938,-0.909909
1626702941.718592,-0.908751
1626702941.860269,-0.906170
1626702942.001932,-0.907223
1626702942.132527,-0.928081
1626702942.274172,-0.933295
1626702942.415839,-0.899639
1626702942.557475,-0.938036
1626702942.699092,-0.925553
1626702942.840771,-0.918284
1626702942.982485,-0.910067
1626702943.124127,-0.920654
1626702943.265813,-0.907013
1626702943.407447,-0.917283
1626702943.549121,-0.908224
1626702943.690770,-0.927659
1626702943.832425,-0.914860
1626702943.974118,-0.925395
1626702944.115780,-0.926395
1626702944.299247,-0.920812
1626702944.440926,-0.912122
1626702944.582580,-0.914966
1626702944.713151,-0.941880
1626702944.854788,-0.909277
1626702944.996462,-0.906696
1626702945.138119,-0.905643
1626702945.279776,-0.932347
1626702945.421407,-0.922392
1626702945.563045,-0.921866
1626702945.704705,-0.912806
1626702945.846370,-0.904274
1626702945.988026,-0.916809
1626702946.129723,-0.896057
1626702946.271401,-0.899270
1626702946.413058,-0.937772
1626702946.554738,-0.920760
1626702946.696405,-0.919390
1626702946.838065,-0.920286
1626702946.979743,-0.922498
1626702947.121442,-0.914755
1626702947.263085,-0.912385
1626702947.404725,-0.936666
1626702947.546386,-0.927554
1626702947.688014,-0.899902
1626702947.829680,-0.925605
1626702947.971365,-0.929872
1626702948.113024,-0.918442
1626702948.254733,-0.935560
1626702948.396382,-0.909804
1626702948.538050,-0.921655
1626702948.679691,-0.928397
1626702948.821347,-0.925131
1626702948.963016,-0.908382
1626702949.104727,-0.925763
1626702949.246423,-0.921181
1626702949.388107,-0.925974
1626702949.529754,-0.900007
1626702949.660306,-0.922340
1626702949.801961,-0.931452
1626702949.943620,-0.933717
1626702950.085261,-0.930030
1626702950.226947,-0.922234
1626702950.368640,-0.929292
1626702950.510315,-0.932452
1626702950.651968,-0.913860
1626702950.793629,-0.923551
1626702950.935272,-0.929872
1626702951.076965,-0.913333
1626702951.218645,-0.919969
1626702951.360285,-0.915229
1626702951.501926,-0.926395
1626702951.643583,-0.911911
1626702951.785251,-0.922919
1626702951.926891,-0.913122
1626702952.068602,-0.919443
1626702952.210290,-0.905064
1626702952.351924,-0.917231
1626702952.493618,-0.913017
1626702952.680561,-0.908329
1626702952.822223,-0.922866
1626702952.963908,-0.906433
1626702953.105566,-0.929450
1626702953.247239,-0.913544
1626702953.377846,-0.918547
1626702953.519507,-0.925921
1626702953.661156,-0.903010
1626702953.802782,-0.908119
1626702953.944433,-0.920075
1626702954.086129,-0.921497
1626702954.227793,-0.929240
1626702954.369438,-0.923762
1626702954.511094,-0.919495
1626702954.652786,-0.911226
1626702954.794443,-0.902694
1626702954.936123,-0.902904
1626702955.077803,-0.895372
1626702955.219445,-0.912069
1626702955.361123,-0.913122
1626702955.502806,-0.914386
1626702955.644455,-0.919706
1626702955.786090,-0.925605
1626702955.927757,-0.927817
1626702956.069439,-0.897637
1626702956.211107,-0.893002
1626702956.352757,-0.909383
1626702956.494446,-0.907750
1626702956.636124,-0.917810
1626702956.777817,-0.917178
1626702956.919476,-0.915124
1626702957.061147,-0.916915
1626702957.202811,-0.910173
1626702957.344502,-0.934401
1626702957.486193,-0.937772
1626702957.627837,-0.914439
1626702957.780566,-0.913754
1626702957.922284,-0.900060
1626702958.063955,-0.917020
1626702958.205610,-0.928871
1626702958.347250,-0.925921
1626702958.488905,-0.913544
1626702958.630575,-0.904906
1626702958.772260,-0.902272
1626702958.913922,-0.929714
1626702959.055593,-0.886260
1626702959.197279,-0.909014
1626702959.338960,-0.912280
1626702959.480643,-0.912648
1626702959.622301,-0.911173
1626702959.763961,-0.865087
1626702959.894538,-0.945778
1626702960.036261,-0.896794
1626702960.177984,-0.923024
1626702960.319670,-0.924394
1626702960.461308,-0.931030
1626702960.602981,-0.912701
1626702960.755698,-0.911858
1626702960.897375,-0.942249
1626702961.039020,-0.875726
1626702961.180710,-0.910541
1626702961.322367,-0.921550
1626702961.464027,-0.888420
1626702961.605707,-0.907487
1626702961.747375,-0.908329
1626702961.889050,-0.924394
1626702962.030737,-0.911173
1626702962.172396,-0.932768
1626702962.314054,-0.915650
1626702962.455696,-0.919864
1626702962.597408,-0.940511
1626702962.739208,-0.916283
1626702962.881007,-0.904116
1626702963.011648,-0.925237
1626702963.153363,-0.896373
1626702963.295110,-0.912754
1626702963.436924,-0.904063
1626702963.579034,-0.910436
1626702963.720852,-0.915071
1626702963.873684,-0.908856
1626702964.068651,-0.905696
1626702964.210341,-0.903326
1626702964.352014,-0.919601
1626702964.493744,-0.905959
1626702964.635475,-0.883732
1626702964.777231,-0.905222
1626702964.918905,-0.909277
1626702965.060575,-0.912754
1626702965.191171,-0.898901
1626702965.332852,-0.900955
1626702965.474508,-0.905222
1626702965.616158,-0.890685
1626702965.757812,-0.898111
1626702965.899603,-0.917494
1626702966.041339,-0.917020
1626702966.183043,-0.919864
1626702966.324754,-0.877728
1626702966.466389,-0.890263
1626702966.608040,-0.923972
1626702966.749731,-0.881678
1626702966.891533,-0.903589
1626702967.033263,-0.897795
1626702967.174974,-0.917810
1626702967.316705,-0.916388
1626702967.458376,-0.908066
1626702967.600100,-0.912227
1626702967.741814,-0.896162
1626702967.928611,-0.907381
1626702968.070299,-0.899165
1626702968.211992,-0.905906
1626702968.353726,-0.906907
1626702968.495407,-0.924868
1626702968.637041,-0.918021
1626702968.778784,-0.886208
1626702968.920498,-0.896742
1626702969.062170,-0.905696
1626702969.203832,-0.890474
1626702969.356560,-0.912543
1626702969.498255,-0.911384
1626702969.639917,-0.913491
1626702969.781844,-0.905748
1626702969.923526,-0.910067
1626702970.065542,-0.911384
1626702970.207263,-0.912806
1626702970.348964,-0.900955
1626702970.490664,-0.925026
1626702970.632452,-0.922392
1626702970.774273,-0.912859
1626702970.916106,-0.922761
1626702971.057933,-0.918863
1626702971.199763,-0.920602
1626702971.342131,-0.916915
1626702971.483954,-0.910594
1626702971.625750,-0.917599
1626702971.774887,-0.924394
1626702971.927748,-0.908329
1626702972.069810,-0.903958
1626702972.226456,-0.901429
1626702972.370385,-0.906433
1626702972.512227,-0.910173
1626702972.655261,-0.900639
1626702972.798368,-0.915967
1626702972.940362,-0.907645
1626702973.082379,-0.901166
1626702973.224188,-0.927607
1626702973.365955,-0.922340
1626702973.507797,-0.923972
1626702973.650089,-0.910541
1626702973.791811,-0.906380
1626702973.933579,-0.905274
1626702974.064289,-0.927501
1626702974.206072,-0.898954
1626702974.347799,-0.923077
1626702974.500588,-0.914860
1626702974.642342,-0.916441
